,bird_id,bird,trait_id,trait
2097,74,Golden-winged Warbler,25,Tail shape notched tail.
2098,74,Golden-winged Warbler,26,Head pattern eyeline.
2099,74,Golden-winged Warbler,27,Wing shape pointed-wings.
2100,75,Grasshopper Sparrow,0,Eye color black.
2101,75,Grasshopper Sparrow,1,Bill length shorter than head.
2102,75,Grasshopper Sparrow,2,Shape perching-like.
2103,75,Grasshopper Sparrow,3,Belly pattern solid.
2104,75,Grasshopper Sparrow,4,Primary color buff.
2105,75,Grasshopper Sparrow,5,Wing color buff.
2106,75,Grasshopper Sparrow,6,Underparts color buff.
2107,75,Grasshopper Sparrow,7,Throat color buff.
2108,75,Grasshopper Sparrow,8,Breast color buff.
2109,75,Grasshopper Sparrow,9,Belly color buff.
2110,75,Grasshopper Sparrow,10,Bill shape cone.
2111,75,Grasshopper Sparrow,11,Upperparts color buff.
2112,75,Grasshopper Sparrow,12,Breast pattern solid.
2113,75,Grasshopper Sparrow,13,Nape color buff.
2114,75,Grasshopper Sparrow,14,Leg color buff.
2115,75,Grasshopper Sparrow,15,Wing pattern striped.
2116,75,Grasshopper Sparrow,16,Back color buff.
2117,75,Grasshopper Sparrow,17,Size very small (3 - 5 in).
2118,75,Grasshopper Sparrow,18,Bill color buff.
2119,75,Grasshopper Sparrow,19,Crown color brown.
2120,75,Grasshopper Sparrow,20,Under tail color buff.
2121,75,Grasshopper Sparrow,21,Back pattern striped.
2122,75,Grasshopper Sparrow,22,Forehead color brown.
2123,75,Grasshopper Sparrow,23,Upper tail color buff.
2124,75,Grasshopper Sparrow,24,Head pattern striped.
2125,75,Grasshopper Sparrow,25,Tail pattern multi-colored.
2126,75,Grasshopper Sparrow,26,Wing shape rounded-wings.
2127,75,Grasshopper Sparrow,27,Tail shape notched tail.
2128,76,Gray Catbird,0,Eye color black.
2129,76,Gray Catbird,1,Breast pattern solid.
2130,76,Gray Catbird,2,Bill shape all-purpose.
2131,76,Gray Catbird,3,Belly pattern solid.
2132,76,Gray Catbird,4,Primary color grey.
2133,76,Gray Catbird,5,Throat color grey.
2134,76,Gray Catbird,6,Nape color grey.
2135,76,Gray Catbird,7,Breast color grey.
2136,76,Gray Catbird,8,Underparts color grey.
2137,76,Gray Catbird,9,Upperparts color grey.
2138,76,Gray Catbird,10,Belly color grey.
2139,76,Gray Catbird,11,Back color grey.
2140,76,Gray Catbird,12,Back pattern solid.
2141,76,Gray Catbird,13,Bill color black.
2142,76,Gray Catbird,14,Shape perching-like.
2143,76,Gray Catbird,15,Wing color grey.
2144,76,Gray Catbird,16,Bill length shorter than head.
2145,76,Gray Catbird,17,Crown color black.
2146,76,Gray Catbird,18,Wing pattern solid.
2147,76,Gray Catbird,19,Tail pattern solid.
2148,76,Gray Catbird,20,Forehead color grey.
2149,76,Gray Catbird,21,Head pattern capped.
2150,76,Gray Catbird,22,Size small (5 - 9 in).
2151,76,Gray Catbird,23,Upper tail color grey.
2152,76,Gray Catbird,24,Leg color black.
2153,76,Gray Catbird,25,Under tail color grey.
2154,76,Gray Catbird,26,Wing shape rounded-wings.
2155,76,Gray Catbird,27,Tail shape pointed tail.
2156,77,Gray Kingbird,0,Eye color black.
2157,77,Gray Kingbird,1,Breast pattern solid.
2158,77,Gray Kingbird,2,Belly pattern solid.
2159,77,Gray Kingbird,3,Bill color black.
2160,77,Gray Kingbird,4,Underparts color white.
2161,77,Gray Kingbird,5,Breast color white.
2162,77,Gray Kingbird,6,Throat color white.
2163,77,Gray Kingbird,7,Belly color white.
2164,77,Gray Kingbird,8,Bill shape all-purpose.
2165,77,Gray Kingbird,9,Crown color grey.
2166,77,Gray Kingbird,10,Forehead color grey.
2167,77,Gray Kingbird,11,Shape perching-like.
2168,77,Gray Kingbird,12,Nape color grey.
2169,77,Gray Kingbird,13,Bill length about the same as head.
2170,77,Gray Kingbird,14,Size small (5 - 9 in).
2171,77,Gray Kingbird,15,Primary color grey.
2172,77,Gray Kingbird,16,Upperparts color grey.
2173,77,Gray Kingbird,17,Leg color black.
2174,77,Gray Kingbird,18,Tail shape notched tail.
2175,77,Gray Kingbird,19,Wing color grey.
2176,77,Gray Kingbird,20,Under tail color grey.
2177,77,Gray Kingbird,21,Back color grey.
2178,77,Gray Kingbird,22,Wing pattern multi-colored.
2179,77,Gray Kingbird,23,Head pattern plain.
2180,77,Gray Kingbird,24,Upper tail color grey.
2181,77,Gray Kingbird,25,Tail pattern solid.
2182,77,Gray Kingbird,26,Back pattern solid.
2183,77,Gray Kingbird,27,Wing shape rounded-wings.
2184,78,Gray-crowned Rosy-Finch,0,Bill length shorter than head.
2185,78,Gray-crowned Rosy-Finch,1,Eye color black.
2186,78,Gray-crowned Rosy-Finch,2,Bill shape cone.
2187,78,Gray-crowned Rosy-Finch,3,Size small (5 - 9 in).
2188,78,Gray-crowned Rosy-Finch,4,Primary color brown.
2189,78,Gray-crowned Rosy-Finch,5,Upperparts color brown.
2190,78,Gray-crowned Rosy-Finch,6,Back color brown.
2191,78,Gray-crowned Rosy-Finch,7,Breast color brown.
2192,78,Gray-crowned Rosy-Finch,8,Forehead color black.
2193,78,Gray-crowned Rosy-Finch,9,Crown color grey.
2194,78,Gray-crowned Rosy-Finch,10,Leg color black.
2195,78,Gray-crowned Rosy-Finch,11,Shape perching-like.
2196,78,Gray-crowned Rosy-Finch,12,Underparts color brown.
2197,78,Gray-crowned Rosy-Finch,13,Belly color brown.
2198,78,Gray-crowned Rosy-Finch,14,Back pattern striped.
2199,78,Gray-crowned Rosy-Finch,15,Nape color brown.
2200,78,Gray-crowned Rosy-Finch,16,Wing color buff.
2201,78,Gray-crowned Rosy-Finch,17,Under tail color black.
2202,78,Gray-crowned Rosy-Finch,18,Upper tail color black.
2203,78,Gray-crowned Rosy-Finch,19,Throat color brown.
2204,78,Gray-crowned Rosy-Finch,20,Bill color buff.
2205,78,Gray-crowned Rosy-Finch,21,Wing pattern striped.
2206,78,Gray-crowned Rosy-Finch,22,Tail shape notched tail.
2207,78,Gray-crowned Rosy-Finch,23,Breast pattern solid.
2208,78,Gray-crowned Rosy-Finch,24,Belly pattern solid.
2209,78,Gray-crowned Rosy-Finch,25,Tail pattern striped.
2210,78,Gray-crowned Rosy-Finch,26,Head pattern eyering.
2211,78,Gray-crowned Rosy-Finch,27,Wing shape rounded-wings.
2212,79,Great Crested Flycatcher,0,Eye color black.
2213,79,Great Crested Flycatcher,1,Belly color yellow.
2214,79,Great Crested Flycatcher,2,Bill shape all-purpose.
2215,79,Great Crested Flycatcher,3,Underparts color yellow.
2216,79,Great Crested Flycatcher,4,Belly pattern solid.
2217,79,Great Crested Flycatcher,5,Wing color brown.
2218,79,Great Crested Flycatcher,6,Upperparts color brown.
2219,79,Great Crested Flycatcher,7,Nape color grey.
2220,79,Great Crested Flycatcher,8,Primary color brown.
2221,79,Great Crested Flycatcher,9,Leg color black.
2222,79,Great Crested Flycatcher,10,Bill color black.
2223,79,Great Crested Flycatcher,11,Breast pattern solid.
2224,79,Great Crested Flycatcher,12,Throat color grey.
2225,79,Great Crested Flycatcher,13,Breast color grey.
2226,79,Great Crested Flycatcher,14,Size small (5 - 9 in).
2227,79,Great Crested Flycatcher,15,Shape perching-like.
2228,79,Great Crested Flycatcher,16,Bill length shorter than head.
2229,79,Great Crested Flycatcher,17,Under tail color brown.
2230,79,Great Crested Flycatcher,18,Tail pattern solid.
2231,79,Great Crested Flycatcher,19,Crown color buff.
2232,79,Great Crested Flycatcher,20,Forehead color buff.
2233,79,Great Crested Flycatcher,21,Tail shape notched tail.
2234,79,Great Crested Flycatcher,22,Back color brown.
2235,79,Great Crested Flycatcher,23,Wing pattern striped.
2236,79,Great Crested Flycatcher,24,Upper tail color brown.
2237,79,Great Crested Flycatcher,25,Back pattern solid.
2238,79,Great Crested Flycatcher,26,Head pattern plain.
2239,79,Great Crested Flycatcher,27,Wing shape rounded-wings.
2240,80,Great Frigatebird,0,Primary color black.
2241,80,Great Frigatebird,1,Wing color black.
2242,80,Great Frigatebird,2,Bill shape hooked seabird.
2243,80,Great Frigatebird,3,Breast pattern solid.
2244,80,Great Frigatebird,4,Eye color black.
2245,80,Great Frigatebird,5,Wing pattern solid.
2246,80,Great Frigatebird,6,Underparts color black.
2247,80,Great Frigatebird,7,Head pattern plain.
2248,80,Great Frigatebird,8,Under tail color black.
2249,80,Great Frigatebird,9,Tail pattern solid.
2250,80,Great Frigatebird,10,Bill length longer than head.
2251,80,Great Frigatebird,11,Upperparts color black.
2252,80,Great Frigatebird,12,Forehead color black.
2253,80,Great Frigatebird,13,Belly pattern solid.
2254,80,Great Frigatebird,14,Nape color black.
2255,80,Great Frigatebird,15,Tail shape forked tail.
2256,80,Great Frigatebird,16,Belly color black.
2257,80,Great Frigatebird,17,Breast color white.
2258,80,Great Frigatebird,18,Back color black.
2259,80,Great Frigatebird,19,Crown color black.
2260,80,Great Frigatebird,20,Back pattern solid.
2261,80,Great Frigatebird,21,Wing shape long-wings.
2262,80,Great Frigatebird,22,Upper tail color black.
2263,80,Great Frigatebird,23,Bill color grey.
2264,80,Great Frigatebird,24,Throat color black.
2265,80,Great Frigatebird,25,Shape gull-like.
2266,80,Great Frigatebird,26,Size medium (9 - 16 in).
2267,80,Great Frigatebird,27,Leg color black.
2268,81,Great Gray Shrike,0,Eye color black.
2269,81,Great Gray Shrike,1,Bill length shorter than head.
2270,81,Great Gray Shrike,2,Belly pattern solid.
2271,81,Great Gray Shrike,3,Breast pattern solid.
2272,81,Great Gray Shrike,4,Throat color white.
2273,81,Great Gray Shrike,5,Underparts color white.
2274,81,Great Gray Shrike,6,Nape color grey.
2275,81,Great Gray Shrike,7,Shape perching-like.
2276,81,Great Gray Shrike,8,Primary color grey.
2277,81,Great Gray Shrike,9,Crown color grey.
2278,81,Great Gray Shrike,10,Upperparts color grey.
2279,81,Great Gray Shrike,11,Breast color white.
2280,81,Great Gray Shrike,12,Belly color white.
2281,81,Great Gray Shrike,13,Bill color black.
2282,81,Great Gray Shrike,14,Wing color black.
2283,81,Great Gray Shrike,15,Forehead color grey.
2284,81,Great Gray Shrike,16,Wing pattern multi-colored.
2285,81,Great Gray Shrike,17,Head pattern eyeline.
2286,81,Great Gray Shrike,18,Back color grey.
2287,81,Great Gray Shrike,19,Under tail color black.
2288,81,Great Gray Shrike,20,Leg color black.
2289,81,Great Gray Shrike,21,Size small (5 - 9 in).
2290,81,Great Gray Shrike,22,Back pattern solid.
2291,81,Great Gray Shrike,23,Tail pattern solid.
2292,81,Great Gray Shrike,24,Bill shape cone.
2293,81,Great Gray Shrike,25,Upper tail color grey.
2294,81,Great Gray Shrike,26,Wing shape rounded-wings.
2295,81,Great Gray Shrike,27,Tail shape pointed tail.
2296,82,Greater Roadrunner,0,Bill length about the same as head.
2297,82,Greater Roadrunner,1,Eye color black.
2298,82,Greater Roadrunner,2,Bill color grey.
2299,82,Greater Roadrunner,3,Primary color brown.
2300,82,Greater Roadrunner,4,Leg color grey.
2301,82,Greater Roadrunner,5,Upperparts color brown.
2302,82,Greater Roadrunner,6,Wing color brown.
2303,82,Greater Roadrunner,7,Crown color black.
2304,82,Greater Roadrunner,8,Underparts color buff.
2305,82,Greater Roadrunner,9,Forehead color black.
2306,82,Greater Roadrunner,10,Back color black.
2307,82,Greater Roadrunner,11,Belly color buff.
2308,82,Greater Roadrunner,12,Breast color buff.
2309,82,Greater Roadrunner,13,Nape color black.
2310,82,Greater Roadrunner,14,Back pattern spotted.
2311,82,Greater Roadrunner,15,Wing pattern spotted.
2312,82,Greater Roadrunner,16,Throat color buff.
2313,82,Greater Roadrunner,17,Belly pattern solid.
2314,82,Greater Roadrunner,18,Upper tail color black.
2315,82,Greater Roadrunner,19,Bill shape all-purpose.
2316,82,Greater Roadrunner,20,Head pattern striped.
2317,82,Greater Roadrunner,21,Size small (5 - 9 in).
2318,82,Greater Roadrunner,22,Breast pattern striped.
2319,82,Greater Roadrunner,23,Under tail color black.
2320,82,Greater Roadrunner,24,Tail pattern striped.
2321,82,Greater Roadrunner,25,Wing shape rounded-wings.
2322,82,Greater Roadrunner,26,Shape upland-ground-like.
2323,82,Greater Roadrunner,27,Tail shape notched tail.
2324,83,Green Jay,0,Throat color black.
2325,83,Green Jay,1,Crown color blue.
2326,83,Green Jay,2,Eye color black.
2327,83,Green Jay,3,Forehead color blue.
2328,83,Green Jay,4,Belly pattern solid.
2329,83,Green Jay,5,Size small (5 - 9 in).
2330,83,Green Jay,6,Breast pattern multi-colored.
2331,83,Green Jay,7,Belly color yellow.
2332,83,Green Jay,8,Wing pattern solid.
2333,83,Green Jay,9,Underparts color yellow.
2334,83,Green Jay,10,Breast color black.
2335,83,Green Jay,11,Leg color grey.
2336,83,Green Jay,12,Bill color black.
2337,83,Green Jay,13,Back pattern solid.
2338,83,Green Jay,14,Shape perching-like.
2339,83,Green Jay,15,Primary color olive.
2340,83,Green Jay,16,Upperparts color green.
2341,83,Green Jay,17,Wing color olive.
2342,83,Green Jay,18,Tail pattern solid.
2343,83,Green Jay,19,Under tail color yellow.
2344,83,Green Jay,20,Bill length shorter than head.
2345,83,Green Jay,21,Nape color blue.
2346,83,Green Jay,22,Head pattern unique pattern.
2347,83,Green Jay,23,Back color green.
2348,83,Green Jay,24,Bill shape all-purpose.
2349,83,Green Jay,25,Tail shape notched tail.
2350,83,Green Jay,26,Upper tail color olive.
2351,83,Green Jay,27,Wing shape pointed-wings.
2352,84,Green Kingfisher,0,Eye color black.
2353,84,Green Kingfisher,1,Throat color white.
2354,84,Green Kingfisher,2,Bill color black.
2355,84,Green Kingfisher,3,Bill shape dagger.
2356,84,Green Kingfisher,4,Underparts color white.
2357,84,Green Kingfisher,5,Crown color black.
2358,84,Green Kingfisher,6,Forehead color black.
2359,84,Green Kingfisher,7,Belly color white.
2360,84,Green Kingfisher,8,Primary color black.
2361,84,Green Kingfisher,9,Nape color white.
2362,84,Green Kingfisher,10,Wing color black.
2363,84,Green Kingfisher,11,Bill length about the same as head.
2364,84,Green Kingfisher,12,Upperparts color black.
2365,84,Green Kingfisher,13,Breast pattern solid.
2366,84,Green Kingfisher,14,Leg color black.
2367,84,Green Kingfisher,15,Under tail color black.
2368,84,Green Kingfisher,16,Wing pattern spotted.
2369,84,Green Kingfisher,17,Head pattern plain.
2370,84,Green Kingfisher,18,Breast color white.
2371,84,Green Kingfisher,19,Back color black.
2372,84,Green Kingfisher,20,Tail pattern solid.
2373,84,Green Kingfisher,21,Shape perching-like.
2374,84,Green Kingfisher,22,Belly pattern multi-colored.
2375,84,Green Kingfisher,23,Upper tail color black.
2376,84,Green Kingfisher,24,Size small (5 - 9 in).
2377,84,Green Kingfisher,25,Back pattern solid.
2378,84,Green Kingfisher,26,Tail shape notched tail.
2379,84,Green Kingfisher,27,Wing shape tapered-wings.
2380,85,Green-tailed Towhee,0,Bill length shorter than head.
2381,85,Green-tailed Towhee,1,Bill shape cone.
2382,85,Green-tailed Towhee,2,Breast color grey.
2383,85,Green-tailed Towhee,3,Eye color black.
2384,85,Green-tailed Towhee,4,Breast pattern solid.
2385,85,Green-tailed Towhee,5,Underparts color grey.
2386,85,Green-tailed Towhee,6,Belly color grey.
2387,85,Green-tailed Towhee,7,Belly pattern solid.
2388,85,Green-tailed Towhee,8,Primary color grey.
2389,85,Green-tailed Towhee,9,Size small (5 - 9 in).
2390,85,Green-tailed Towhee,10,Bill color grey.
2391,85,Green-tailed Towhee,11,Upperparts color grey.
2392,85,Green-tailed Towhee,12,Throat color grey.
2393,85,Green-tailed Towhee,13,Nape color grey.
2394,85,Green-tailed Towhee,14,Back color grey.
2395,85,Green-tailed Towhee,15,Crown color orange.
2396,85,Green-tailed Towhee,16,Wing color grey.
2397,85,Green-tailed Towhee,17,Shape perching-like.
2398,85,Green-tailed Towhee,18,Leg color grey.
2399,85,Green-tailed Towhee,19,Upper tail color grey.
2400,85,Green-tailed Towhee,20,Back pattern solid.
2401,85,Green-tailed Towhee,21,Wing pattern multi-colored.
2402,85,Green-tailed Towhee,22,Forehead color grey.
2403,85,Green-tailed Towhee,23,Under tail color yellow.
2404,85,Green-tailed Towhee,24,Head pattern capped.
2405,85,Green-tailed Towhee,25,Tail pattern multi-colored.
2406,85,Green-tailed Towhee,26,Tail shape notched tail.
2407,85,Green-tailed Towhee,27,Wing shape pointed-wings.
2408,86,Groove-billed Ani,0,Eye color black.
2409,86,Groove-billed Ani,1,Primary color black.
2410,86,Groove-billed Ani,2,Throat color black.
2411,86,Groove-billed Ani,3,Forehead color black.
2412,86,Groove-billed Ani,4,Wing color black.
2413,86,Groove-billed Ani,5,Crown color black.
2414,86,Groove-billed Ani,6,Nape color black.
2415,86,Groove-billed Ani,7,Breast color black.
2416,86,Groove-billed Ani,8,Belly color black.
2417,86,Groove-billed Ani,9,Belly pattern solid.
2418,86,Groove-billed Ani,10,Bill color black.
2419,86,Groove-billed Ani,11,Underparts color black.
2420,86,Groove-billed Ani,12,Under tail color black.
2421,86,Groove-billed Ani,13,Upperparts color black.
2422,86,Groove-billed Ani,14,Bill length shorter than head.
2423,86,Groove-billed Ani,15,Wing pattern solid.
2424,86,Groove-billed Ani,16,Back color black.
2425,86,Groove-billed Ani,17,Upper tail color black.
2426,86,Groove-billed Ani,18,Tail pattern solid.
2427,86,Groove-billed Ani,19,Breast pattern solid.
2428,86,Groove-billed Ani,20,Back pattern solid.
2429,86,Groove-billed Ani,21,Head pattern plain.
2430,86,Groove-billed Ani,22,Bill shape specialized.
2431,86,Groove-billed Ani,23,Leg color black.
2432,86,Groove-billed Ani,24,Size small (5 - 9 in).
2433,86,Groove-billed Ani,25,Tail shape notched tail.
2434,86,Groove-billed Ani,26,Shape perching-like.
2435,86,Groove-billed Ani,27,Wing shape rounded-wings.
2436,87,Harris's Sparrow,0,Bill length shorter than head.
2437,87,Harris's Sparrow,1,Bill shape cone.
2438,87,Harris's Sparrow,2,Eye color black.
2439,87,Harris's Sparrow,3,Crown color black.
2440,87,Harris's Sparrow,4,Belly color white.
2441,87,Harris's Sparrow,5,Shape perching-like.
2442,87,Harris's Sparrow,6,Underparts color white.
2443,87,Harris's Sparrow,7,Forehead color black.
2444,87,Harris's Sparrow,8,Breast color white.
2445,87,Harris's Sparrow,9,Wing color brown.
2446,87,Harris's Sparrow,10,Upperparts color black.
2447,87,Harris's Sparrow,11,Belly pattern solid.
2448,87,Harris's Sparrow,12,Throat color black.
2449,87,Harris's Sparrow,13,Bill color orange.
2450,87,Harris's Sparrow,14,Leg color orange.
2451,87,Harris's Sparrow,15,Size small (5 - 9 in).
2452,87,Harris's Sparrow,16,Primary color brown.
2453,87,Harris's Sparrow,17,Wing pattern striped.
2454,87,Harris's Sparrow,18,Nape color buff.
2455,87,Harris's Sparrow,19,Back color brown.
2456,87,Harris's Sparrow,20,Under tail color brown.
2457,87,Harris's Sparrow,21,Back pattern striped.
2458,87,Harris's Sparrow,22,Upper tail color brown.
2459,87,Harris's Sparrow,23,Tail pattern multi-colored.
2460,87,Harris's Sparrow,24,Breast pattern striped.
2461,87,Harris's Sparrow,25,Tail shape notched tail.
2462,87,Harris's Sparrow,26,Head pattern eyering.
2463,87,Harris's Sparrow,27,Wing shape rounded-wings.
2464,88,Heermann's Gull,0,Primary color grey.
2465,88,Heermann's Gull,1,Belly pattern solid.
2466,88,Heermann's Gull,2,Breast pattern solid.
2467,88,Heermann's Gull,3,Belly color grey.
2468,88,Heermann's Gull,4,Breast color grey.
2469,88,Heermann's Gull,5,Eye color black.
2470,88,Heermann's Gull,6,Underparts color grey.
2471,88,Heermann's Gull,7,Upperparts color grey.
2472,88,Heermann's Gull,8,Forehead color white.
2473,88,Heermann's Gull,9,Back color grey.
2474,88,Heermann's Gull,10,Leg color black.
2475,88,Heermann's Gull,11,Throat color white.
2476,88,Heermann's Gull,12,Bill length about the same as head.
